Age,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,AnnualIncome,IncomePerYearExp,Age_Company_Ratio,Role_Stability,OverTime_Yes,Target_Attrition
29,1396,10,99,2642,2755,1,11,1,1,31704,1321.0,0.034482758620689655,0.0,False,False
42,933,19,57,2759,20366,6,12,7,2,33108,344.875,0.047619047619047616,0.6666666666666666,True,True
43,775,15,47,6804,23683,3,18,7,2,81648,850.5,0.046511627906976744,0.6666666666666666,False,False
34,970,8,96,6142,7360,3,11,10,5,73704,558.3636363636364,0.14705882352941177,0.16666666666666666,False,False
23,650,9,37,2500,4344,1,14,5,4,30000,416.6666666666667,0.17391304347826086,0.6,False,False
39,141,3,44,6389,18767,9,15,12,8,76668,491.46153846153845,0.20512820512820512,0.3333333333333333,False,False
56,832,9,81,11103,20420,7,11,30,10,133236,358.16129032258067,0.17857142857142858,0.6363636363636364,False,False
40,804,2,86,2342,22929,0,20,5,4,28104,390.3333333333333,0.1,0.4,True,False
27,975,7,55,6811,23398,8,19,9,7,81732,681.1,0.25925925925925924,0.75,False,False
29,1090,10,83,2297,17967,1,14,2,2,27564,765.6666666666666,0.06896551724137931,0.6666666666666666,False,False
53,346,6,86,2450,10919,2,17,19,2,29400,122.5,0.03773584905660377,0.6666666666666666,False,False
35,1225,2,61,5093,4761,2,11,16,1,61116,299.5882352941176,0.02857142857142857,0.0,False,False
32,430,24,80,5309,21146,1,15,10,10,63708,482.6363636363636,0.3125,0.7272727272727273,False,False
38,268,2,92,3057,20471,6,13,6,1,36684,436.7142857142857,0.02631578947368421,0.0,True,False
34,167,8,32,5121,4187,3,14,7,0,61452,640.125,0.0,0.0,False,False
52,621,3,31,16856,10084,1,11,34,34,202272,481.6,0.6538461538461539,0.17142857142857143,False,False
33,527,1,63,2686,5207,1,13,10,10,32232,244.1818181818182,0.30303030303030304,0.8181818181818182,True,True
25,883,26,32,6180,22807,1,23,6,6,74160,882.8571428571429,0.24,0.7142857142857143,False,False
45,954,2,46,6632,12388,0,13,9,8,79584,663.2,0.17777777777777778,0.7777777777777778,False,False
23,310,10,79,3505,19630,1,18,2,2,42060,1168.3333333333333,0.08695652173913043,0.6666666666666666,False,False
47,719,27,77,6397,10339,4,12,8,5,76764,710.7777777777778,0.10638297872340426,0.6666666666666666,True,True
34,304,2,60,6274,18686,1,22,6,6,75288,896.2857142857143,0.17647058823529413,0.7142857142857143,False,False
55,725,2,78,19859,21199,5,13,24,5,238308,794.36,0.09090909090909091,0.3333333333333333,True,True
36,1434,8,76,7587,14229,1,15,10,10,91044,689.7272727272727,0.2777777777777778,0.6363636363636364,False,False
52,715,19,41,4258,26589,0,18,5,4,51096,709.6666666666666,0.07692307692307693,0.6,False,False
26,575,1,71,4364,5288,3,14,5,2,52368,727.3333333333334,0.07692307692307693,0.6666666666666666,False,False
29,657,27,66,4335,25549,4,12,11,8,52020,361.25,0.27586206896551724,0.7777777777777778,False,False
26,1146,8,38,5326,3064,6,17,6,4,63912,760.8571428571429,0.15384615384615385,0.6,False,True
34,182,1,72,3280,13551,2,16,10,4,39360,298.1818181818182,0.11764705882352941,0.4,False,False
54,376,19,95,5485,22670,9,11,9,5,65820,548.5,0.09259259259259259,0.5,True,False
27,829,8,84,4342,24008,0,19,5,4,52104,723.6666666666666,0.14814814814814814,0.4,False,False
37,571,10,82,2782,19905,0,13,6,5,33384,397.42857142857144,0.13513513513513514,0.5,True,False
38,240,2,75,5980,26085,6,12,17,15,71760,332.22222222222223,0.39473684210526316,0.4375,True,False
34,121,2,86,4381,7530,1,11,6,6,52572,625.8571428571429,0.17647058823529413,0.7142857142857143,False,False
35,384,8,72,2572,20317,1,16,3,3,30864,643.0,0.08571428571428572,0.5,False,False
30,921,1,38,3833,24375,3,21,7,2,45996,479.125,0.06666666666666667,0.6666666666666666,False,False
40,791,2,38,4244,9931,1,24,8,8,50928,471.55555555555554,0.2,0.7777777777777778,False,False
34,1111,8,93,6500,13305,5,17,6,3,78000,928.5714285714286,0.08823529411764706,0.5,False,False
42,570,8,66,18430,16225,1,13,24,24,221160,737.2,0.5714285714285714,0.28,False,False
23,1243,6,63,1601,3445,1,21,1,0,19212,800.5,0.0,0.0,True,True
24,1092,9,60,2694,26551,1,11,1,1,32328,1347.0,0.041666666666666664,0.0,False,False
52,1325,11,82,3149,21821,8,20,9,5,37788,314.9,0.09615384615384616,0.3333333333333333,False,False
50,691,2,64,17639,6881,5,16,30,4,211668,569.0,0.08,0.6,False,False
29,805,1,36,2319,6689,1,11,1,1,27828,1159.5,0.034482758620689655,0.0,True,True
33,213,7,49,11691,25995,0,11,14,13,140292,779.4,0.3939393939393939,0.6428571428571429,False,False
33,118,16,69,5324,26507,5,15,6,3,63888,760.5714285714286,0.09090909090909091,0.5,False,True
47,202,2,33,16752,12982,1,11,26,26,201024,620.4444444444445,0.5531914893617021,0.5185185185185185,True,False
36,676,1,35,5228,23361,0,15,10,9,62736,475.27272727272725,0.25,0.7,False,False
29,1252,23,81,2700,23779,1,24,10,10,32400,245.45454545454547,0.3448275862068966,0.6363636363636364,False,False
58,286,2,31,19246,25761,7,12,40,31,230952,469.4146341463415,0.5344827586206896,0.46875,True,True
35,1258,1,40,2506,13301,3,13,7,2,30072,313.25,0.05714285714285714,0.6666666666666666,False,False
42,932,1,43,6062,4051,9,13,8,4,72744,673.5555555555555,0.09523809523809523,0.6,True,False
28,890,2,46,4382,16374,6,17,5,2,52584,730.3333333333334,0.07142857142857142,0.6666666666666666,False,True
36,1041,13,36,2143,25527,4,13,8,5,25716,238.11111111111111,0.1388888888888889,0.3333333333333333,False,False
32,859,4,98,6162,19124,1,12,14,14,73944,410.8,0.4375,0.8666666666666667,False,False
40,720,16,51,5094,11983,6,14,10,1,61128,463.09090909090907,0.025,0.0,False,False
30,946,2,52,6877,20234,5,24,12,0,82524,529.0,0.0,0.0,True,False
45,252,2,95,2274,6153,1,14,1,1,27288,1137.0,0.022222222222222223,0.0,False,False
42,933,29,98,4434,11806,1,13,10,9,53208,403.09090909090907,0.21428571428571427,0.8,False,False
38,471,12,45,6288,4284,2,15,13,4,75456,449.14285714285717,0.10526315789473684,0.6,False,False
34,702,16,100,2553,8306,1,16,6,5,30636,364.7142857142857,0.14705882352941177,0.3333333333333333,False,False
49,1184,11,43,7654,5860,1,18,9,9,91848,765.4,0.1836734693877551,0.8,False,True
55,436,2,37,5160,21519,4,16,12,9,61920,396.9230769230769,0.16363636363636364,0.7,False,True
43,589,14,94,17159,5200,6,24,22,4,205908,746.0434782608696,0.09302325581395349,0.2,False,False
27,269,5,42,12808,8842,1,16,9,9,153696,1280.8,0.3333333333333333,0.8,True,False
35,950,7,59,10221,18869,3,21,17,8,122652,567.8333333333334,0.22857142857142856,0.5555555555555556,False,False
28,760,2,81,4779,3698,1,20,8,8,57348,531.0,0.2857142857142857,0.7777777777777778,True,False
34,829,3,88,3737,2243,0,19,4,3,44844,747.4,0.08823529411764706,0.5,False,False
26,887,5,88,2366,20898,1,14,8,8,28392,262.8888888888889,0.3076923076923077,0.7777777777777778,True,True
27,443,3,50,1706,16571,1,11,0,0,20472,1706.0,0.0,0.0,False,False
51,1318,26,66,16307,5594,2,14,29,20,195684,543.5666666666667,0.39215686274509803,0.2857142857142857,False,False
44,625,4,50,5933,5197,9,12,10,5,71196,539.3636363636364,0.11363636363636363,0.3333333333333333,False,False
25,180,2,65,3424,21632,7,13,6,4,41088,489.14285714285717,0.16,0.6,False,False
33,586,1,48,4037,21816,1,22,9,9,48444,403.7,0.2727272727272727,0.8,False,False
35,1343,27,53,2559,17852,1,11,6,6,30708,365.57142857142856,0.17142857142857143,0.7142857142857143,False,False
36,928,1,56,6201,2823,1,14,18,18,74412,326.36842105263156,0.5,0.7368421052631579,True,False
32,117,13,73,4403,9250,2,11,8,5,52836,489.22222222222223,0.15625,0.3333333333333333,False,False
30,1012,5,75,3761,2373,9,12,10,5,45132,341.90909090909093,0.16666666666666666,0.6666666666666666,False,False
53,661,7,78,10934,20715,7,18,35,5,131208,303.72222222222223,0.09433962264150944,0.3333333333333333,True,False
45,930,9,74,10761,19239,4,12,18,5,129132,566.3684210526316,0.1111111111111111,0.6666666666666666,True,False
32,638,8,91,5175,22162,5,12,9,5,62100,517.5,0.15625,0.5,False,False
52,890,25,81,13826,19028,3,22,31,9,165912,432.0625,0.17307692307692307,0.8,False,False
37,342,16,66,6334,24558,4,19,9,1,76008,633.4,0.02702702702702703,0.0,False,False
28,1169,8,63,4936,23965,1,13,6,5,59232,705.1428571428571,0.17857142857142858,0.16666666666666666,False,False
22,1230,1,33,4775,19146,6,22,4,2,57300,955.0,0.09090909090909091,0.6666666666666666,False,False
44,986,8,62,2818,5044,2,24,10,3,33816,256.1818181818182,0.06818181818181818,0.5,True,False
42,1271,2,35,2515,9068,5,14,8,2,30180,279.44444444444446,0.047619047619047616,0.3333333333333333,True,False
36,1278,8,77,2342,8635,0,21,6,5,28104,334.57142857142856,0.1388888888888889,0.6666666666666666,False,False
25,141,3,98,4194,14363,1,18,5,5,50328,699.0,0.2,0.5,True,False
35,607,9,66,10685,23457,1,20,17,17,128220,593.6111111111111,0.4857142857142857,0.7777777777777778,True,False
35,130,25,96,2022,16612,1,19,10,10,24264,183.8181818181818,0.2857142857142857,0.18181818181818182,True,True
32,300,1,61,2314,9148,0,12,4,3,27768,462.8,0.09375,0.0,False,False
25,583,4,87,4256,18154,1,12,5,5,51072,709.3333333333334,0.2,0.3333333333333333,False,False
49,1418,1,36,3580,10554,2,16,7,4,42960,447.5,0.08163265306122448,0.4,False,False
24,1269,4,46,3162,10778,0,17,6,5,37944,451.7142857142857,0.20833333333333334,0.3333333333333333,False,False
32,379,5,48,6524,8891,1,14,10,10,78288,593.0909090909091,0.3125,0.7272727272727273,False,False
38,395,9,98,2899,12102,0,19,3,2,34788,724.75,0.05263157894736842,0.6666666666666666,False,False
42,1265,3,95,5231,23726,2,13,17,5,62772,290.6111111111111,0.11904761904761904,0.5,True,False
31,1222,11,48,2356,14871,3,19,8,6,28272,261.77777777777777,0.1935483870967742,0.5714285714285714,True,False
29,341,1,48,2800,23522,6,19,5,3,33600,466.6666666666667,0.10344827586206896,0.5,True,True
53,868,8,73,11836,22789,5,14,28,2,142032,408.13793103448273,0.03773584905660377,0.0,False,False
35,672,25,78,10903,9129,3,16,16,13,130836,641.3529411764706,0.37142857142857144,0.7142857142857143,False,False
37,1231,21,54,2973,21222,5,15,10,5,35676,270.27272727272725,0.13513513513513514,0.6666666666666666,False,False
53,102,23,72,14275,20206,6,18,33,12,171300,419.8529411764706,0.22641509433962265,0.6923076923076923,False,False
43,422,1,33,5562,21782,4,13,12,5,66744,427.84615384615387,0.11627906976744186,0.3333333333333333,False,False
47,249,2,35,4537,17783,0,22,8,7,54444,504.1111111111111,0.14893617021276595,0.75,True,False
37,1252,19,32,7642,4814,1,13,10,10,91704,694.7272727272727,0.2702702702702703,0.0,True,False
50,881,2,98,17924,4544,1,11,31,31,215088,560.125,0.62,0.1875,False,False
39,1383,2,42,5204,7790,8,11,13,5,62448,371.7142857142857,0.1282051282051282,0.6666666666666666,False,False
33,1075,3,57,2277,22650,3,11,7,4,27324,284.625,0.12121212121212122,0.6,True,False
32,374,25,87,2795,18016,1,24,1,1,33540,1397.5,0.03125,0.0,True,True
29,1086,7,62,2532,6054,6,14,8,4,30384,281.3333333333333,0.13793103448275862,0.6,False,False
44,661,9,61,2559,7508,1,13,8,8,30708,284.3333333333333,0.18181818181818182,0.7777777777777778,True,False
28,821,5,98,4908,24252,1,14,4,4,58896,981.6,0.14285714285714285,0.4,False,False
58,781,2,57,2380,13384,9,14,3,1,28560,595.0,0.017241379310344827,0.0,True,True
43,177,8,55,4765,23814,4,21,4,1,57180,953.0,0.023255813953488372,0.0,False,False
20,500,2,49,2044,22052,1,13,2,2,24528,681.3333333333334,0.1,0.6666666666666666,False,True
21,1427,18,65,2693,8870,1,19,1,1,32316,1346.5,0.047619047619047616,0.0,False,True
36,1425,14,68,6586,4821,0,17,17,16,79032,365.8888888888889,0.4444444444444444,0.47058823529411764,True,False
47,1454,2,65,3294,13137,1,18,3,3,39528,823.5,0.06382978723404255,0.5,True,False
22,617,3,34,4171,10022,0,19,4,3,50052,834.2,0.13636363636363635,0.5,True,True
41,1085,2,57,2778,17725,4,13,10,7,33336,252.54545454545453,0.17073170731707318,0.875,True,True
28,995,9,77,2377,9834,5,18,6,2,28524,339.57142857142856,0.07142857142857142,0.6666666666666666,False,False
39,1122,6,70,2404,4303,7,21,8,2,28848,267.1111111111111,0.05128205128205128,0.6666666666666666,True,True
27,618,4,76,2318,17808,1,19,1,1,27816,1159.0,0.037037037037037035,0.5,False,False
34,546,10,83,2008,6896,1,14,1,1,24096,1004.0,0.029411764705882353,0.0,False,False
42,462,14,68,6244,7824,7,17,10,5,74928,567.6363636363636,0.11904761904761904,0.6666666666666666,False,False
33,1198,1,100,2799,3339,3,11,6,3,33588,399.85714285714283,0.09090909090909091,0.5,True,False
58,1272,5,37,10552,9255,2,13,24,6,126624,422.08,0.10344827586206896,0.0,True,False
31,154,7,41,2329,11737,3,15,13,7,27948,166.35714285714286,0.22580645161290322,0.875,False,False
35,1137,21,51,4014,19170,1,25,10,10,48168,364.90909090909093,0.2857142857142857,0.5454545454545454,True,False
49,527,8,51,7403,22477,4,11,29,26,88836,246.76666666666668,0.5306122448979592,0.3333333333333333,False,False
48,1469,20,51,2259,5543,4,17,13,0,27108,161.35714285714286,0.0,0.0,False,False
31,1188,20,45,6932,24406,1,13,9,9,83184,693.2,0.2903225806451613,0.8,False,False
36,188,7,65,4678,23293,2,18,8,6,56136,519.7777777777778,0.16666666666666666,0.2857142857142857,False,False
38,1333,1,80,13582,16292,1,13,15,15,162984,848.875,0.39473684210526316,0.75,False,False
32,1184,1,70,2332,3974,6,20,5,3,27984,388.6666666666667,0.09375,0.0,False,False
25,867,19,36,2413,18798,1,18,1,1,28956,1206.5,0.04,0.0,True,True
40,658,10,67,9705,20652,2,12,11,1,116460,808.75,0.025,0.0,False,False
26,1283,1,52,4294,11148,1,12,7,7,51528,536.75,0.2692307692307692,0.875,False,False
41,263,6,59,4721,3119,2,13,20,18,56652,224.8095238095238,0.43902439024390244,0.6842105263157895,True,False
36,938,2,79,2519,12287,4,21,16,11,30228,148.1764705882353,0.3055555555555556,0.6666666666666666,False,False
19,419,21,37,2121,9947,1,13,1,1,25452,1060.5,0.05263157894736842,0.0,True,True
20,129,4,84,2973,13008,1,19,1,1,35676,1486.5,0.05,0.0,False,True
31,616,12,41,5855,17369,0,11,10,9,70260,532.2727272727273,0.2903225806451613,0.7,True,False
40,1469,9,35,3617,25063,8,14,3,1,43404,904.25,0.025,0.5,True,False
32,498,3,93,6725,13554,1,12,8,8,80700,747.2222222222222,0.25,0.7777777777777778,False,False
36,530,3,51,10325,5518,1,11,16,16,123900,607.3529411764706,0.4444444444444444,0.4117647058823529,True,True
33,1069,1,42,6949,12291,0,14,6,5,83388,992.7142857142857,0.15151515151515152,0.0,False,False
37,625,1,46,10609,14922,5,11,17,14,127308,589.3888888888889,0.3783783783783784,0.06666666666666667,False,True
45,805,4,57,4447,23163,1,12,9,9,53364,444.7,0.2,0.7,False,False
29,1404,20,84,2157,18203,1,15,3,3,25884,539.25,0.10344827586206896,0.25,False,False
35,1219,18,86,4601,6179,1,16,5,5,55212,766.8333333333334,0.14285714285714285,0.3333333333333333,False,False
52,1053,1,70,17099,13829,2,15,26,9,205188,633.2962962962963,0.17307692307692307,0.8,False,False
58,289,2,51,2479,26227,4,24,7,1,29748,309.875,0.017241379310344827,0.0,False,True
53,1376,2,45,14852,13938,6,13,22,17,178224,645.7391304347826,0.32075471698113206,0.7222222222222222,False,False
30,231,8,62,7264,9977,5,11,10,8,87168,660.3636363636364,0.26666666666666666,0.4444444444444444,False,False
38,152,10,85,5666,19899,1,13,6,5,67992,809.4285714285714,0.13157894736842105,0.5,True,False
35,882,3,92,7823,6812,6,13,12,10,93876,601.7692307692307,0.2857142857142857,0.8181818181818182,False,False
39,903,2,41,7880,2560,0,18,9,8,94560,788.0,0.20512820512820512,0.7777777777777778,False,False
40,1479,24,100,13194,17071,4,16,22,1,158328,573.6521739130435,0.025,0.0,True,True
47,1379,16,64,5067,6759,1,19,20,19,60804,241.28571428571428,0.40425531914893614,0.5,True,False
36,1229,8,84,5079,25952,4,13,12,7,60948,390.6923076923077,0.19444444444444445,0.875,False,False
31,335,9,46,2321,10322,0,22,4,3,27852,464.2,0.0967741935483871,0.5,True,True
33,722,17,38,17444,20489,1,11,10,10,209328,1585.8181818181818,0.30303030303030304,0.7272727272727273,False,False
29,906,10,92,2404,11479,6,20,3,0,28848,601.0,0.0,0.0,True,True
33,461,13,53,3452,17241,3,18,5,3,41424,575.3333333333334,0.09090909090909091,0.5,False,False
45,974,1,91,2270,11005,3,14,8,5,27240,252.22222222222223,0.1111111111111111,0.5,False,False
50,1126,1,66,17399,6615,9,22,32,5,208788,527.2424242424242,0.1,0.6666666666666666,False,False
33,827,1,84,5488,20161,1,13,6,6,65856,784.0,0.18181818181818182,0.7142857142857143,True,False
41,840,9,64,19419,3735,2,17,21,18,233028,882.6818181818181,0.43902439024390244,0.8421052631578947,False,False
27,1134,16,37,2811,12086,9,14,4,2,33732,562.2,0.07407407407407407,0.6666666666666666,False,False
45,248,23,42,3633,14039,1,15,9,9,43596,363.3,0.2,0.8,True,False
47,955,4,83,4163,8571,1,17,9,9,49956,416.3,0.19148936170212766,0.0,True,False
30,138,22,48,2132,11539,4,11,7,5,25584,266.5,0.16666666666666666,0.3333333333333333,True,True
50,939,24,95,13973,4161,3,18,22,12,167676,607.5217391304348,0.24,0.8461538461538461,True,False
38,1391,10,66,2684,12127,0,17,3,2,32208,671.0,0.05263157894736842,0.3333333333333333,False,False
46,566,7,75,10845,24208,6,13,13,8,130140,774.6428571428571,0.17391304347826086,0.7777777777777778,False,False
24,1206,17,41,4377,24117,1,15,5,4,52524,729.5,0.16666666666666666,0.4,False,False
35,622,14,39,3743,10074,1,24,5,4,44916,623.8333333333334,0.11428571428571428,0.4,True,True
31,853,1,96,4148,11275,1,12,4,4,49776,829.6,0.12903225806451613,0.6,False,False
18,287,5,73,1051,13493,1,15,0,0,12612,1051.0,0.0,0.0,False,False
54,1441,17,56,10739,13943,8,11,22,10,128868,466.9130434782609,0.18518518518518517,0.6363636363636364,False,False
35,583,25,57,10388,6975,1,11,16,16,124656,611.0588235294117,0.45714285714285713,0.5882352941176471,True,False
30,153,8,73,11416,17802,0,12,9,8,136992,1141.6,0.26666666666666666,0.7777777777777778,True,False
20,1097,11,98,2600,18275,1,15,1,1,31200,1300.0,0.05,0.0,True,True
30,109,5,60,2422,25725,0,17,4,3,29064,484.4,0.1,0.5,False,True
26,1066,2,32,5472,3334,1,12,8,8,65664,608.0,0.3076923076923077,0.7777777777777778,False,False
22,217,8,94,2451,6881,1,15,4,4,29412,490.2,0.18181818181818182,0.6,False,False
48,277,6,97,4240,13119,2,13,19,2,50880,212.0,0.041666666666666664,0.6666666666666666,False,False
48,1355,4,78,10999,22245,7,14,27,15,131988,392.82142857142856,0.3125,0.6875,False,False
41,549,7,42,5003,23371,6,14,8,2,60036,555.8888888888889,0.04878048780487805,0.6666666666666666,False,False
39,466,1,65,12742,7060,1,16,21,21,152904,579.1818181818181,0.5384615384615384,0.2727272727272727,False,False
27,1055,2,47,4227,4658,0,18,4,3,50724,845.4,0.1111111111111111,0.5,False,False
35,802,10,45,3917,9541,1,20,3,3,47004,979.25,0.08571428571428572,0.5,False,False
42,265,5,90,18303,7770,6,13,21,1,219636,831.9545454545455,0.023809523809523808,0.0,False,False
50,804,9,64,2380,20165,4,18,8,1,28560,264.44444444444446,0.02,0.0,False,False
59,715,2,69,13726,21829,3,13,30,5,164712,442.7741935483871,0.0847457627118644,0.5,True,False
37,1141,11,61,4777,14382,5,15,15,1,57324,298.5625,0.02702702702702703,0.0,False,True
55,135,18,62,6385,12992,3,14,17,8,76620,354.72222222222223,0.14545454545454545,0.7777777777777778,True,False
41,247,7,55,19973,20284,1,22,21,21,239676,907.8636363636364,0.5121951219512195,0.7272727272727273,False,False
38,1035,3,42,6861,4981,8,12,19,1,82332,343.05,0.02631578947368421,0.0,True,False
26,265,29,79,4969,21813,8,18,7,2,59628,621.125,0.07692307692307693,0.6666666666666666,False,True
52,266,2,57,19845,25846,1,15,33,32,238140,583.6764705882352,0.6153846153846154,0.42424242424242425,False,True
44,1448,28,53,13320,11737,3,18,23,12,159840,555.0,0.2727272727272727,0.8461538461538461,True,False
50,145,1,95,6347,24920,0,12,19,18,76164,317.35,0.36,0.3684210526315789,False,False
36,885,16,43,2743,8269,1,16,18,17,32916,144.3684210526316,0.4722222222222222,0.7222222222222222,False,True
39,945,22,82,10880,5083,1,13,21,21,130560,494.54545454545456,0.5384615384615384,0.2727272727272727,True,False
33,1038,8,88,2342,21437,0,19,3,2,28104,585.5,0.06060606060606061,0.6666666666666666,False,False
45,1234,11,90,17650,5404,3,13,26,9,211800,653.7037037037037,0.2,0.3,False,False
32,1109,29,69,4025,11135,9,12,10,8,48300,365.90909090909093,0.25,0.7777777777777778,False,False
34,216,1,75,9725,12278,0,11,16,15,116700,572.0588235294117,0.4411764705882353,0.0625,False,False
59,1089,1,66,11904,11038,3,14,14,6,142848,793.6,0.1016949152542373,0.5714285714285714,True,False
45,788,24,36,2177,8318,1,16,6,6,26124,311.0,0.13333333333333333,0.42857142857142855,False,False
53,124,2,38,7525,23537,2,12,30,15,90300,242.74193548387098,0.2830188679245283,0.4375,False,False
36,660,15,81,4834,7858,7,14,9,1,58008,483.4,0.027777777777777776,0.0,False,True
26,342,2,57,2042,15346,6,14,6,3,24504,291.7142857142857,0.11538461538461539,0.5,True,True
34,1333,10,87,2220,18410,1,19,1,1,26640,1110.0,0.029411764705882353,0.5,True,False
28,1144,10,74,1052,23384,1,22,1,1,12624,526.0,0.03571428571428571,0.0,False,False
38,1186,3,44,2821,2997,3,16,8,2,33852,313.44444444444446,0.05263157894736842,0.6666666666666666,False,False
50,1464,2,62,19237,12853,2,11,29,8,230844,641.2333333333333,0.16,0.1111111111111111,True,False
37,124,3,35,4107,13848,3,15,8,4,49284,456.3333333333333,0.10810810810810811,0.6,False,False
40,300,26,74,8396,22217,1,14,8,7,100752,932.8888888888889,0.175,0.875,False,False
26,921,1,66,2007,25265,1,13,5,5,24084,334.5,0.19230769230769232,0.5,False,False
46,430,1,40,19627,21445,9,17,23,2,235524,817.7916666666666,0.043478260869565216,0.6666666666666666,False,False
54,1082,2,41,10686,8392,6,11,13,9,128232,763.2857142857143,0.16666666666666666,0.4,False,False
56,1240,9,63,2942,12154,2,19,18,5,35304,154.8421052631579,0.08928571428571429,0.6666666666666666,False,False
36,796,12,51,8858,15669,0,11,15,14,106296,553.625,0.3888888888888889,0.5333333333333333,False,False
55,444,2,40,16756,17323,7,15,31,9,201072,523.625,0.16363636363636364,0.7,False,False
43,415,25,79,10798,5268,5,13,18,1,129576,568.3157894736842,0.023255813953488372,0.0,False,False
20,769,9,54,2323,17205,1,14,2,2,27876,774.3333333333334,0.1,0.6666666666666666,True,True
21,1334,10,36,1416,17258,1,13,1,1,16992,708.0,0.047619047619047616,0.0,False,True
46,1003,8,74,4615,21029,8,23,19,16,55380,230.75,0.34782608695652173,0.7647058823529411,True,False
51,1323,4,34,2461,10332,9,12,18,10,29532,129.52631578947367,0.19607843137254902,0.0,True,True
28,1366,24,72,8722,12355,1,12,10,10,104664,792.9090909090909,0.35714285714285715,0.6363636363636364,False,True
26,192,1,59,3955,11141,1,16,6,5,47460,565.0,0.19230769230769232,0.5,False,False
30,1176,20,85,9957,9096,0,15,7,6,119484,1244.625,0.2,0.2857142857142857,False,False
41,509,7,43,3376,18863,1,13,10,10,40512,306.90909090909093,0.24390243902439024,0.5454545454545454,False,False
38,330,17,65,8823,24608,0,18,20,19,105876,420.14285714285717,0.5,0.45,False,False
40,1492,20,61,10322,26542,4,20,14,11,123864,688.1333333333333,0.275,0.8333333333333334,False,False
27,1277,8,87,4621,5869,1,19,3,3,55452,1155.25,0.1111111111111111,0.5,False,False
55,1091,2,65,10976,15813,3,18,23,3,131712,457.3333333333333,0.05454545454545454,0.5,False,False
28,857,10,59,3660,7909,3,13,10,8,43920,332.72727272727275,0.2857142857142857,0.7777777777777778,False,False
44,1376,1,91,10482,2326,9,14,24,20,125784,419.28,0.45454545454545453,0.2857142857142857,False,True
33,654,5,34,7119,21214,4,15,9,3,85428,711.9,0.09090909090909091,0.5,False,False
35,1204,4,86,9582,10333,0,22,9,8,114984,958.2,0.22857142857142856,0.7777777777777778,True,True
33,827,29,54,4508,3129,1,22,14,13,54096,300.53333333333336,0.3939393939393939,0.5,False,True
28,895,15,50,2207,22482,1,16,4,4,26484,441.4,0.14285714285714285,0.4,False,False
34,618,3,45,7756,22266,0,17,7,6,93072,969.5,0.17647058823529413,0.2857142857142857,False,False
37,309,10,88,6694,24223,2,14,8,1,80328,743.7777777777778,0.02702702702702703,0.0,True,False
25,1219,4,32,3691,4605,1,15,7,7,44292,461.375,0.28,0.875,True,True
26,1330,21,37,2377,19373,1,20,1,1,28524,1188.5,0.038461538461538464,0.5,False,True
33,1017,25,55,2313,2993,4,20,5,2,27756,385.5,0.06060606060606061,0.6666666666666666,True,True
42,469,2,35,17665,14399,0,17,23,22,211980,736.0416666666666,0.5238095238095238,0.2608695652173913,False,False
28,1009,1,45,2596,7160,1,15,1,1,31152,1298.0,0.03571428571428571,0.0,False,True
50,959,1,81,4728,17251,3,14,5,0,56736,788.0,0.0,0.0,True,True
33,970,7,30,4302,13401,0,17,4,3,51624,860.4,0.09090909090909091,0.5,False,False
34,697,3,40,2979,22478,3,17,6,0,35748,425.57142857142856,0.0,0.0,False,False
48,1262,1,35,16885,16154,2,22,27,5,202620,603.0357142857143,0.10416666666666667,0.6666666666666666,False,False
45,1050,9,65,5593,17970,1,13,15,15,67116,349.5625,0.3333333333333333,0.625,False,False
52,994,7,87,10445,15322,7,19,18,8,125340,549.7368421052631,0.15384615384615385,0.6666666666666666,False,False
38,770,10,73,8740,5569,0,14,9,8,104880,874.0,0.21052631578947367,0.7777777777777778,True,False
29,1107,28,93,2514,26968,4,22,11,7,30168,209.5,0.2413793103448276,0.625,False,False
28,950,3,93,7655,8039,0,17,10,9,91860,695.9090909090909,0.32142857142857145,0.7,False,False
46,406,3,52,17465,15596,3,12,23,12,209580,727.7083333333334,0.2608695652173913,0.6923076923076923,False,False
38,130,2,32,7351,20619,7,16,10,1,88212,668.2727272727273,0.02631578947368421,0.0,False,False
43,1082,27,83,10820,11535,8,11,18,8,129840,569.4736842105264,0.18604651162790697,0.7777777777777778,False,False
39,203,2,84,12169,13547,7,11,21,18,146028,553.1363636363636,0.46153846153846156,0.3684210526315789,False,True
40,1308,14,44,19626,17544,1,14,21,20,235512,892.0909090909091,0.5,0.3333333333333333,False,False
21,984,1,70,2070,25326,1,11,2,2,24840,690.0,0.09523809523809523,0.6666666666666666,True,False
39,439,9,70,6782,8770,9,15,9,5,81384,678.2,0.1282051282051282,0.6666666666666666,False,False
36,217,18,78,7779,23238,2,20,18,11,93348,409.42105263157896,0.3055555555555556,0.75,False,False
31,793,20,67,2791,21981,0,12,3,2,33492,697.75,0.06451612903225806,0.6666666666666666,False,False
28,1451,2,67,3201,19911,0,17,6,5,38412,457.2857142857143,0.17857142857142858,0.5,False,False
35,1182,11,54,4968,18500,1,11,5,5,59616,828.0,0.14285714285714285,0.3333333333333333,False,False
49,174,8,56,13120,11879,6,17,22,9,157440,570.4347826086956,0.1836734693877551,0.8,False,False
